id_lagosta,ano,mes,mes_nome,data_amostragem,sitio,sexo,comprimento_cefalotorax_mm,armadilha,substrato,temperatura_c,salinidade,oxigenio_dissolvido_mg_l,oxigenio_saturacao_pct,ph,profundidade_m,coordenadas,maturidade_reprodutiva
LN1128,2025,4,abril,2025-04-17,SWB,F,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1129,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1130,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1131,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1132,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1133,2025,4,abril,2025-04-17,SWB,F,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1134,2025,4,abril,2025-04-17,SWB,F,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1135,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1136,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1137,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1138,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1139,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1140,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1141,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1142,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1143,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1144,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1145,2025,4,abril,2025-04-17,SWB,M,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1146,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1147,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1148,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1149,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1150,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1151,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1152,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1153,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1154,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1155,2025,4,abril,2025-04-17,SWB,F,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1156,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1157,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1158,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1159,2025,4,abril,2025-04-17,SWB,F,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1160,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1161,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1162,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1163,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1164,2025,4,abril,2025-04-17,SWB,M,38.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1165,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1166,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1167,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1168,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1169,2025,4,abril,2025-04-17,SWB,M,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1170,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1171,2025,4,abril,2025-04-17,SWB,M,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1172,2025,4,abril,2025-04-17,SWB,M,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1173,2025,4,abril,2025-04-17,SWB,F,37.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1174,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1175,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1176,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1177,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1178,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1179,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1180,2025,4,abril,2025-04-17,SWB,M,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1181,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1182,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1183,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1184,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1185,2025,4,abril,2025-04-17,SWB,M,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1186,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1187,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1188,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1189,2025,4,abril,2025-04-17,SWB,F,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1190,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1191,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1192,2025,4,abril,2025-04-17,SWB,M,37.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1193,2025,4,abril,2025-04-17,SWB,M,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1194,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1195,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1196,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1197,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1198,2025,4,abril,2025-04-17,SWB,M,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1199,2025,4,abril,2025-04-17,SWB,M,47.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1200,2025,4,abril,2025-04-17,SWB,M,73.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1201,2025,4,abril,2025-04-17,SWB,M,59.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1202,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1203,2025,4,abril,2025-04-17,SWB,F,57.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1204,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1205,2025,4,abril,2025-04-17,SWB,F,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1206,2025,4,abril,2025-04-17,SWB,F,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1207,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1208,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1209,2025,4,abril,2025-04-17,SWB,M,57.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1210,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1211,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1212,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1213,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1214,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1215,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1216,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1217,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1218,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1219,2025,4,abril,2025-04-17,SWB,F,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1220,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1221,2025,4,abril,2025-04-17,SWB,F,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1222,2025,4,abril,2025-04-17,SWB,F,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1223,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1224,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1225,2025,4,abril,2025-04-17,SWB,M,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1226,2025,4,abril,2025-04-17,SWB,M,53.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1227,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1228,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1229,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1230,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1231,2025,4,abril,2025-04-17,SWB,M,56.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1232,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1233,2025,4,abril,2025-04-17,SWB,M,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1234,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1235,2025,4,abril,2025-04-17,SWB,M,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1236,2025,4,abril,2025-04-17,SWB,F,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1237,2025,4,abril,2025-04-17,SWB,M,58.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1238,2025,4,abril,2025-04-17,SWB,F,54.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1239,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1240,2025,4,abril,2025-04-17,SWB,F,51.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1241,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1242,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1243,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1244,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1245,2025,4,abril,2025-04-17,SWB,M,57.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1246,2025,4,abril,2025-04-17,SWB,F,38.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1247,2025,4,abril,2025-04-17,SWB,F,35.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1248,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1249,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1250,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1251,2025,4,abril,2025-04-17,SWB,F,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1252,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1253,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1254,2025,4,abril,2025-04-17,SWB,F,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1255,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1256,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1257,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1258,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1259,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1260,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1261,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1262,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1263,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1264,2025,4,abril,2025-04-17,SWB,F,56.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1265,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1266,2025,4,abril,2025-04-17,SWB,F,43.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1267,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1268,2025,4,abril,2025-04-17,SWB,M,38.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1269,2025,4,abril,2025-04-17,SWB,M,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1270,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1271,2025,4,abril,2025-04-17,SWB,F,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1272,2025,4,abril,2025-04-17,SWB,F,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1273,2025,4,abril,2025-04-17,SWB,F,52.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1274,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1275,2025,4,abril,2025-04-17,SWB,F,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1276,2025,4,abril,2025-04-17,SWB,F,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1277,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1278,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1279,2025,4,abril,2025-04-17,SWB,F,40.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1280,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1281,2025,4,abril,2025-04-17,SWB,M,49.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1282,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1283,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1284,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1285,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1286,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1287,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1288,2025,4,abril,2025-04-17,SWB,M,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1289,2025,4,abril,2025-04-17,SWB,M,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1290,2025,4,abril,2025-04-17,SWB,F,42.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1291,2025,4,abril,2025-04-17,SWB,F,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1292,2025,4,abril,2025-04-17,SWB,F,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1293,2025,4,abril,2025-04-17,SWB,M,60.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1294,2025,4,abril,2025-04-17,SWB,M,50.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1295,2025,4,abril,2025-04-17,SWB,M,38.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1296,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1297,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1298,2025,4,abril,2025-04-17,SWB,F,44.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1299,2025,4,abril,2025-04-17,SWB,M,55.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1300,2025,4,abril,2025-04-17,SWB,M,45.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1301,2025,4,abril,2025-04-17,SWB,M,41.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1302,2025,4,abril,2025-04-17,SWB,M,46.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1303,2025,4,abril,2025-04-17,SWB,F,39.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1304,2025,4,abril,2025-04-17,SWB,M,48.0,3,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1305,2025,4,abril,2025-04-17,SWB,F,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1306,2025,4,abril,2025-04-17,SWB,M,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1307,2025,4,abril,2025-04-17,SWB,M,39.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1308,2025,4,abril,2025-04-17,SWB,F,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1309,2025,4,abril,2025-04-17,SWB,M,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1310,2025,4,abril,2025-04-17,SWB,M,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1311,2025,4,abril,2025-04-17,SWB,F,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1312,2025,4,abril,2025-04-17,SWB,M,46.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1313,2025,4,abril,2025-04-17,SWB,M,52.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1314,2025,4,abril,2025-04-17,SWB,M,42.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1315,2025,4,abril,2025-04-17,SWB,F,49.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1316,2025,4,abril,2025-04-17,SWB,M,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1317,2025,4,abril,2025-04-17,SWB,F,54.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1318,2025,4,abril,2025-04-17,SWB,F,43.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1319,2025,4,abril,2025-04-17,SWB,M,43.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1320,2025,4,abril,2025-04-17,SWB,F,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1321,2025,4,abril,2025-04-17,SWB,F,38.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1322,2025,4,abril,2025-04-17,SWB,F,39.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1323,2025,4,abril,2025-04-17,SWB,F,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1324,2025,4,abril,2025-04-17,SWB,F,47.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1325,2025,4,abril,2025-04-17,SWB,F,39.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1326,2025,4,abril,2025-04-17,SWB,M,53.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1327,2025,4,abril,2025-04-17,SWB,F,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1328,2025,4,abril,2025-04-17,SWB,F,49.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1329,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1330,2025,4,abril,2025-04-17,SWB,F,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1331,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1332,2025,4,abril,2025-04-17,SWB,M,37.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1333,2025,4,abril,2025-04-17,SWB,M,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1334,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1335,2025,4,abril,2025-04-17,SWB,F,68.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1336,2025,4,abril,2025-04-17,SWB,F,34.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1337,2025,4,abril,2025-04-17,SWB,M,55.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1338,2025,4,abril,2025-04-17,SWB,M,50.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1339,2025,4,abril,2025-04-17,SWB,M,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1340,2025,4,abril,2025-04-17,SWB,F,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1341,2025,4,abril,2025-04-17,SWB,F,45.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1342,2025,4,abril,2025-04-17,SWB,M,40.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
LN1343,2025,4,abril,2025-04-17,SWB,F,44.0,5,in kelp/muddy,12.69,32.63,6.73,78.0,7.76,,,
